order_id,order_date,customer_id,customer_name,city,state,category,product_name,quantity,unit_price,total_sales
310,2025-01-13,1031,Alice,Pune,Karnataka,Accessories,Webcam,1,7894,7894
311,2024-09-07,1035,Emma,Bangalore,Tamil Nadu,Accessories,USB Cable,7,18058,126406
312,2024-10-22,1081,William,Chennai,Delhi,Furniture,Table,3,27890,83670
313,2025-08-02,1047,William,Pune,Maharashtra,Accessories,Headphones,7,25346,177422
314,2025-07-21,1080,Robert,Chennai,Maharashtra,Electronics,Monitor,1,4452,4452
315,2025-06-26,1063,Olivia,Delhi,Karnataka,Electronics,Mouse,5,12652,63260
316,2025-12-28,1014,Robert,Chennai,Karnataka,Accessories,Headphones,6,48007,288042
317,2025-03-23,1078,David,Bangalore,Karnataka,Electronics,Monitor,2,28754,57508
318,2025-10-22,1057,Olivia,Mumbai,Karnataka,Furniture,Table,9,40911,368199
319,2024-09-22,1011,David,Mumbai,Maharashtra,Furniture,Desk,9,46593,419337
320,2024-02-16,1042,Olivia,Chennai,Delhi,Electronics,Mouse,5,36899,184495
321,2024-12-24,1004,Sophia,Pune,Tamil Nadu,Electronics,Mouse,3,4243,12729
322,2025-03-12,1051,Robert,Delhi,Delhi,Electronics,Monitor,4,28049,112196
323,2024-04-12,1084,Alice,Mumbai,Karnataka,Electronics,Monitor,3,18632,55896
324,2024-08-09,1073,Sophia,Mumbai,Maharashtra,Electronics,Keyboard,1,7119,7119
325,2025-01-28,1068,Emma,Mumbai,Maharashtra,Furniture,Desk,3,23451,70353
326,2025-08-19,1060,Michael,Pune,Tamil Nadu,Electronics,Mouse,5,38125,190625
327,2025-05-12,1058,Alice,Chennai,Telangana,Accessories,Headphones,7,791,5537
328,2024-07-03,1028,Sophia,Mumbai,Tamil Nadu,Furniture,Desk,6,5897,35382
329,2025-04-12,1070,Alice,Bangalore,Telangana,Accessories,Headphones,5,961,4805
330,2025-05-13,1015,John,Chennai,Maharashtra,Electronics,Mouse,7,21341,149387
331,2025-01-16,1029,Emma,Chennai,Maharashtra,Furniture,Chair,8,3869,30952
332,2024-08-02,1019,James,Bangalore,Karnataka,Accessories,Webcam,9,20923,188307
333,2025-07-24,1052,John,Hyderabad,Tamil Nadu,Accessories,Webcam,6,36809,220854
334,2025-07-31,1092,Michael,Delhi,Tamil Nadu,Furniture,Chair,10,27377,273770
335,2025-10-24,1021,William,Chennai,Tamil Nadu,Furniture,Desk,2,18504,37008
336,2025-10-20,1050,James,Delhi,Maharashtra,Accessories,USB Cable,3,47891,143673
337,2024-04-07,1019,Robert,Mumbai,Tamil Nadu,Electronics,Monitor,1,25736,25736
338,2024-09-30,1061,Alice,Bangalore,Delhi,Furniture,Desk,7,22625,158375
339,2024-10-20,1078,John,Chennai,Karnataka,Electronics,Laptop,10,805,8050
340,2025-11-25,1057,John,Bangalore,Maharashtra,Furniture,Chair,4,38434,153736
341,2025-11-29,1041,Olivia,Chennai,Karnataka,Furniture,Chair,2,43176,86352
342,2025-10-14,1048,Emma,Bangalore,Telangana,Accessories,Headphones,8,49261,394088
343,2025-05-31,1080,Robert,Pune,Telangana,Furniture,Desk,7,46216,323512
344,2024-12-09,1059,Robert,Bangalore,Karnataka,Accessories,Webcam,10,20537,205370
345,2024-03-26,1041,Robert,Chennai,Maharashtra,Furniture,Desk,10,2047,20470
346,2024-12-31,1034,James,Pune,Karnataka,Accessories,Webcam,7,47726,334082
347,2024-02-02,1027,David,Pune,Maharashtra,Electronics,Laptop,9,34017,306153
348,2024-09-08,1077,Olivia,Pune,Karnataka,Accessories,USB Cable,9,25624,230616
349,2025-12-06,1031,Robert,Pune,Telangana,Electronics,Mouse,10,25786,257860
350,2025-03-13,1025,Michael,Delhi,Karnataka,Furniture,Desk,6,40716,244296
351,2025-07-28,1021,Emma,Bangalore,Telangana,Accessories,Headphones,7,21125,147875
352,2025-09-19,1006,William,Hyderabad,Tamil Nadu,Electronics,Mouse,5,31614,158070
353,2024-04-26,1005,John,Chennai,Karnataka,Furniture,Chair,1,43374,43374
354,2024-12-26,1083,Emma,Delhi,Telangana,Accessories,Headphones,3,29094,87282
355,2024-10-25,1068,Sophia,Delhi,Telangana,Accessories,Webcam,6,38616,231696
356,2025-06-22,1073,Sophia,Mumbai,Delhi,Furniture,Table,10,825,8250
357,2024-03-23,1061,Michael,Delhi,Karnataka,Electronics,Monitor,9,47569,428121
358,2025-02-08,1053,Emma,Pune,Delhi,Furniture,Table,3,30783,92349
359,2024-08-25,1050,Robert,Mumbai,Maharashtra,Furniture,Table,5,38524,192620
360,2024-09-19,1043,Emma,Hyderabad,Maharashtra,Furniture,Table,10,23736,237360
361,2025-03-04,1021,Sophia,Pune,Telangana,Electronics,Mouse,10,48940,489400
362,2024-05-06,1036,Robert,Mumbai,Maharashtra,Accessories,USB Cable,4,1388,5552
363,2025-10-07,1011,Robert,Pune,Maharashtra,Furniture,Table,5,6916,34580
364,2025-01-18,1026,Robert,Mumbai,Delhi,Accessories,USB Cable,1,18949,18949
365,2025-02-03,1013,John,Delhi,Maharashtra,Electronics,Monitor,5,28127,140635
366,2024-06-05,1015,David,Delhi,Tamil Nadu,Furniture,Table,4,33049,132196
367,2024-03-26,1018,Alice,Delhi,Karnataka,Accessories,Webcam,6,27815,166890
368,2024-02-19,1090,John,Chennai,Telangana,Furniture,Desk,3,34913,104739
369,2024-10-04,1055,William,Chennai,Karnataka,Accessories,Webcam,1,2185,2185
370,2025-10-16,1004,Alice,Chennai,Tamil Nadu,Electronics,Monitor,6,27014,162084
371,2025-11-13,1072,David,Mumbai,Telangana,Accessories,Headphones,4,36183,144732
372,2025-06-12,1004,Alice,Hyderabad,Telangana,Accessories,Headphones,2,937,1874
373,2025-06-10,1006,John,Hyderabad,Telangana,Furniture,Desk,2,46953,93906
374,2025-07-27,1060,Alice,Hyderabad,Tamil Nadu,Accessories,USB Cable,3,48518,145554
375,2024-07-27,1001,David,Hyderabad,Delhi,Furniture,Desk,8,6534,52272
376,2025-10-06,1096,Sophia,Pune,Maharashtra,Furniture,Chair,10,4059,40590
377,2025-10-21,1027,James,Bangalore,Karnataka,Accessories,Webcam,10,47052,470520
378,2024-05-12,1045,Olivia,Pune,Maharashtra,Electronics,Laptop,5,13086,65430
379,2024-11-08,1032,Michael,Pune,Tamil Nadu,Furniture,Desk,7,49606,347242
380,2024-09-09,1039,Olivia,Delhi,Delhi,Accessories,Webcam,6,48924,293544
381,2025-05-04,1027,Robert,Chennai,Delhi,Accessories,USB Cable,9,33755,303795
382,2025-10-05,1021,William,Chennai,Maharashtra,Furniture,Table,10,43247,432470
383,2024-11-20,1100,David,Pune,Delhi,Accessories,Headphones,8,13226,105808
384,2024-05-19,1087,Alice,Delhi,Delhi,Furniture,Chair,6,27648,165888
385,2025-10-04,1034,Michael,Bangalore,Delhi,Electronics,Mouse,5,17972,89860
386,2024-12-02,1094,Michael,Chennai,Delhi,Electronics,Mouse,9,30637,275733
387,2025-07-29,1031,David,Bangalore,Delhi,Furniture,Table,10,43077,430770
388,2025-12-22,1063,David,Chennai,Maharashtra,Accessories,USB Cable,3,32620,97860
389,2025-04-25,1069,Olivia,Bangalore,Delhi,Furniture,Table,5,26616,133080
390,2024-05-01,1077,Olivia,Mumbai,Tamil Nadu,Accessories,USB Cable,8,23957,191656
391,2025-07-12,1003,Sophia,Pune,Tamil Nadu,Furniture,Chair,9,5638,50742
392,2024-10-23,1068,William,Chennai,Maharashtra,Accessories,Webcam,5,27841,139205
393,2025-03-24,1056,Alice,Pune,Maharashtra,Furniture,Desk,2,31131,62262
394,2024-03-12,1082,William,Hyderabad,Tamil Nadu,Accessories,Headphones,2,27356,54712
395,2025-04-09,1039,James,Pune,Telangana,Electronics,Monitor,7,20993,146951
396,2025-12-03,1034,Olivia,Bangalore,Maharashtra,Electronics,Mouse,3,29481,88443
397,2024-02-28,1065,Emma,Pune,Maharashtra,Furniture,Table,2,18479,36958
398,2025-04-16,1088,John,Pune,Tamil Nadu,Furniture,Chair,5,12470,62350
399,2025-03-04,1056,James,Chennai,Karnataka,Electronics,Keyboard,10,1789,17890
400,2024-01-01,1007,Emma,Hyderabad,Delhi,Accessories,USB Cable,7,5079,35553
401,2025-02-08,1052,Olivia,Bangalore,Maharashtra,Furniture,Chair,6,42535,255210
402,2025-08-15,1060,Olivia,Delhi,Delhi,Accessories,Webcam,9,32159,289431
403,2024-04-18,1023,Robert,Mumbai,Karnataka,Accessories,Webcam,2,27790,55580
404,2024-02-06,1020,Sophia,Hyderabad,Delhi,Furniture,Table,9,3240,29160
405,2024-06-18,1095,Robert,Delhi,Telangana,Electronics,Monitor,1,16438,16438
406,2024-02-29,1032,John,Bangalore,Delhi,Accessories,Headphones,2,37338,74676
407,2024-12-09,1037,David,Pune,Tamil Nadu,Accessories,Headphones,7,14773,103411
408,2024-01-19,1064,Robert,Hyderabad,Delhi,Furniture,Desk,3,9479,28437
409,2025-11-16,1019,John,Delhi,Tamil Nadu,Furniture,Table,2,16474,32948
410,2024-02-20,1080,Alice,Chennai,Telangana,Furniture,Desk,3,2387,7161
411,2024-01-31,1017,Robert,Chennai,Maharashtra,Electronics,Laptop,6,6967,41802
412,2025-07-11,1066,John,Chennai,Maharashtra,Furniture,Table,2,49660,99320
413,2024-12-18,1097,James,Delhi,Maharashtra,Electronics,Laptop,6,43509,261054
414,2025-01-08,1029,Robert,Mumbai,Karnataka,Accessories,Webcam,7,19572,137004
415,2025-02-09,1028,Alice,Hyderabad,Maharashtra,Electronics,Mouse,4,25827,103308
416,2024-03-06,1017,John,Bangalore,Tamil Nadu,Electronics,Laptop,8,10651,85208
417,2024-08-06,1027,John,Pune,Karnataka,Electronics,Mouse,9,36510,328590
418,2024-10-06,1087,William,Bangalore,Karnataka,Electronics,Laptop,3,33774,101322
419,2025-04-19,1015,James,Hyderabad,Karnataka,Electronics,Mouse,2,27337,54674
420,2025-05-22,1009,Michael,Bangalore,Tamil Nadu,Accessories,USB Cable,6,12903,77418
421,2024-04-24,1030,James,Chennai,Maharashtra,Furniture,Table,6,36409,218454
422,2025-12-08,1037,Robert,Hyderabad,Tamil Nadu,Accessories,Headphones,10,31715,317150
423,2024-12-31,1093,Alice,Delhi,Telangana,Accessories,USB Cable,5,14075,70375
424,2024-12-21,1054,Michael,Pune,Telangana,Furniture,Chair,6,34409,206454
425,2024-12-06,1056,William,Chennai,Karnataka,Furniture,Table,10,19966,199660
426,2024-04-04,1040,John,Hyderabad,Delhi,Accessories,USB Cable,8,47730,381840
427,2024-01-06,1012,Olivia,Bangalore,Maharashtra,Electronics,Laptop,6,41346,248076
428,2024-04-14,1013,William,Mumbai,Tamil Nadu,Electronics,Keyboard,6,898,5388
429,2025-08-23,1027,John,Pune,Maharashtra,Accessories,Webcam,10,10878,108780
430,2024-10-01,1017,David,Bangalore,Tamil Nadu,Electronics,Laptop,10,39109,391090
431,2025-07-23,1090,William,Delhi,Telangana,Electronics,Monitor,6,37641,225846
432,2025-01-17,1080,Emma,Delhi,Tamil Nadu,Furniture,Chair,8,44727,357816
433,2025-03-12,1083,Sophia,Pune,Karnataka,Electronics,Laptop,3,20009,60027
434,2024-04-06,1081,John,Hyderabad,Tamil Nadu,Accessories,Webcam,9,43147,388323
435,2025-11-03,1090,Olivia,Bangalore,Delhi,Furniture,Chair,4,47332,189328
436,2024-03-27,1098,Michael,Pune,Delhi,Electronics,Mouse,6,37739,226434
437,2024-02-18,1081,Alice,Delhi,Delhi,Accessories,Webcam,2,20700,41400
438,2025-03-04,1026,Robert,Delhi,Delhi,Electronics,Laptop,7,40119,280833
439,2025-10-23,1052,David,Bangalore,Telangana,Electronics,Laptop,8,33085,264680
440,2024-08-11,1085,Michael,Bangalore,Maharashtra,Accessories,Headphones,8,1495,11960
441,2024-09-13,1033,Sophia,Bangalore,Delhi,Electronics,Mouse,10,42745,427450
442,2025-01-26,1094,Robert,Hyderabad,Delhi,Furniture,Chair,9,3814,34326
443,2025-11-29,1069,Alice,Delhi,Telangana,Furniture,Desk,6,21888,131328
444,2025-10-17,1091,Emma,Hyderabad,Telangana,Electronics,Keyboard,6,31648,189888
445,2024-01-15,1028,James,Chennai,Telangana,Accessories,Webcam,3,38168,114504
446,2024-02-17,1053,David,Chennai,Karnataka,Furniture,Desk,2,47474,94948
447,2025-08-02,1072,Emma,Mumbai,Tamil Nadu,Furniture,Chair,8,41622,332976
448,2024-01-17,1052,Sophia,Bangalore,Maharashtra,Furniture,Chair,7,26912,188384
449,2025-06-30,1072,James,Bangalore,Telangana,Accessories,USB Cable,5,26257,131285
450,2024-02-22,1041,Michael,Pune,Delhi,Furniture,Chair,3,46264,138792
451,2024-01-15,1005,Robert,Hyderabad,Maharashtra,Furniture,Desk,9,14638,131742
452,2025-04-14,1006,John,Delhi,Maharashtra,Accessories,USB Cable,2,5947,11894
453,2025-08-27,1100,Sophia,Bangalore,Karnataka,Accessories,Headphones,7,34939,244573
454,2025-10-27,1005,Alice,Chennai,Delhi,Accessories,Headphones,8,8208,65664
455,2025-03-22,1090,William,Hyderabad,Delhi,Electronics,Mouse,7,1936,13552
456,2025-01-29,1092,Emma,Pune,Tamil Nadu,Electronics,Laptop,3,10771,32313
457,2025-04-12,1003,Alice,Delhi,Maharashtra,Electronics,Laptop,3,23980,71940
458,2024-01-30,1014,Sophia,Delhi,Telangana,Furniture,Table,9,828,7452
459,2025-08-18,1020,David,Mumbai,Maharashtra,Furniture,Chair,8,32334,258672
460,2025-02-10,1036,Olivia,Pune,Delhi,Accessories,USB Cable,8,8364,66912
461,2024-12-29,1037,Sophia,Hyderabad,Telangana,Furniture,Table,3,22593,67779
462,2024-03-08,1052,William,Delhi,Maharashtra,Electronics,Mouse,7,20757,145299
463,2024-03-01,1039,Robert,Delhi,Karnataka,Accessories,Headphones,1,47254,47254
464,2025-01-04,1061,David,Delhi,Delhi,Accessories,Headphones,3,39355,118065
465,2024-12-05,1014,William,Mumbai,Delhi,Accessories,Webcam,2,3978,7956
466,2025-08-02,1061,William,Bangalore,Delhi,Furniture,Chair,1,24843,24843
467,2025-03-11,1012,William,Mumbai,Delhi,Furniture,Table,9,44273,398457
468,2024-10-16,1064,Robert,Bangalore,Delhi,Electronics,Keyboard,6,29454,176724
469,2024-08-18,1082,William,Delhi,Telangana,Furniture,Desk,2,15251,30502
470,2025-12-27,1085,Sophia,Pune,Tamil Nadu,Electronics,Mouse,7,8272,57904
471,2024-12-10,1098,Michael,Bangalore,Delhi,Electronics,Monitor,9,29371,264339
472,2025-02-23,1050,John,Bangalore,Telangana,Electronics,Monitor,1,25056,25056
473,2024-01-15,1015,John,Bangalore,Delhi,Electronics,Mouse,8,21352,170816
474,2024-06-05,1013,John,Hyderabad,Tamil Nadu,Electronics,Keyboard,10,27986,279860
475,2025-01-04,1062,Alice,Mumbai,Tamil Nadu,Furniture,Desk,10,9416,94160
476,2025-11-30,1022,Emma,Hyderabad,Tamil Nadu,Accessories,Headphones,9,36124,325116
477,2024-06-29,1007,John,Bangalore,Karnataka,Accessories,Webcam,5,10581,52905
478,2025-09-10,1069,Robert,Mumbai,Tamil Nadu,Furniture,Table,5,6643,33215
479,2025-09-10,1017,John,Mumbai,Maharashtra,Electronics,Mouse,7,36607,256249
480,2024-08-07,1094,David,Mumbai,Tamil Nadu,Furniture,Chair,4,49380,197520
481,2025-03-06,1097,John,Bangalore,Telangana,Accessories,Webcam,9,4801,43209
482,2025-03-09,1088,Alice,Hyderabad,Maharashtra,Furniture,Table,2,30176,60352
483,2024-12-21,1067,William,Delhi,Delhi,Furniture,Desk,5,15657,78285
484,2024-10-04,1069,Olivia,Chennai,Maharashtra,Furniture,Chair,9,4837,43533
485,2025-09-19,1090,John,Delhi,Maharashtra,Accessories,Headphones,9,6493,58437
486,2024-04-17,1012,Sophia,Bangalore,Telangana,Accessories,USB Cable,10,2706,27060
487,2024-03-28,1084,James,Bangalore,Maharashtra,Furniture,Chair,4,44952,179808
488,2025-12-27,1047,John,Chennai,Karnataka,Electronics,Mouse,2,35594,71188
489,2025-06-19,1024,William,Bangalore,Telangana,Accessories,Webcam,7,26349,184443
490,2025-08-11,1069,David,Mumbai,Karnataka,Accessories,Webcam,5,44542,222710
491,2024-07-19,1093,Olivia,Mumbai,Karnataka,Accessories,Headphones,2,4234,8468
492,2024-02-25,1065,Robert,Hyderabad,Maharashtra,Furniture,Desk,7,38064,266448
493,2024-09-20,1006,Sophia,Mumbai,Delhi,Accessories,USB Cable,2,25045,50090
494,2025-12-12,1060,William,Hyderabad,Karnataka,Accessories,Webcam,5,8543,42715
495,2025-12-31,1100,David,Chennai,Maharashtra,Accessories,USB Cable,7,11794,82558
496,2024-01-29,1052,Robert,Mumbai,Karnataka,Furniture,Chair,9,41430,372870
497,2025-06-12,1025,Sophia,Hyderabad,Karnataka,Electronics,Keyboard,7,5722,40054
498,2025-01-19,1074,Sophia,Mumbai,Karnataka,Furniture,Chair,7,46168,323176
499,2024-04-30,1018,Michael,Delhi,Telangana,Accessories,Headphones,10,12103,121030
500,2025-08-22,1030,Alice,Bangalore,Delhi,Furniture,Table,9,23800,214200
501,2025-03-26,1096,Emma,Delhi,Karnataka,Furniture,Table,4,39816,159264
502,2025-05-11,1043,Alice,Pune,Karnataka,Accessories,USB Cable,2,47960,95920
503,2024-12-23,1071,William,Mumbai,Tamil Nadu,Accessories,Headphones,3,23502,70506
504,2024-09-20,1063,Emma,Mumbai,Delhi,Electronics,Laptop,6,46363,278178
505,2025-10-05,1076,William,Bangalore,Delhi,Furniture,Chair,3,31338,94014
506,2025-10-30,1100,John,Chennai,Tamil Nadu,Furniture,Table,10,36494,364940
507,2025-01-07,1100,Olivia,Chennai,Tamil Nadu,Electronics,Mouse,2,28490,56980
508,2025-08-11,1022,David,Mumbai,Tamil Nadu,Accessories,Headphones,3,48256,144768
509,2024-11-27,1003,John,Hyderabad,Maharashtra,Accessories,Webcam,2,41216,82432
510,2025-11-28,1078,James,Mumbai,Maharashtra,Accessories,Webcam,7,23930,167510
511,2024-03-08,1062,Emma,Delhi,Tamil Nadu,Electronics,Laptop,10,12454,124540
512,2024-08-10,1084,Robert,Mumbai,Delhi,Furniture,Chair,4,4668,18672
513,2025-11-06,1072,Robert,Chennai,Tamil Nadu,Electronics,Laptop,5,31465,157325
514,2025-07-08,1080,Emma,Chennai,Telangana,Furniture,Chair,4,32149,128596
515,2024-10-10,1069,John,Pune,Delhi,Furniture,Desk,6,34458,206748
516,2025-07-28,1023,Michael,Pune,Delhi,Furniture,Table,4,47101,188404
517,2024-06-13,1048,Michael,Hyderabad,Karnataka,Furniture,Table,7,29298,205086
518,2024-05-07,1057,David,Bangalore,Tamil Nadu,Furniture,Desk,8,35836,286688
519,2024-04-04,1087,Olivia,Pune,Karnataka,Electronics,Laptop,10,27311,273110
520,2025-01-14,1046,Michael,Bangalore,Tamil Nadu,Electronics,Monitor,2,22812,45624
521,2025-12-23,1062,Olivia,Bangalore,Maharashtra,Electronics,Laptop,6,33693,202158
522,2025-04-30,1079,Alice,Chennai,Karnataka,Accessories,Webcam,3,44855,134565
523,2024-07-14,1023,Michael,Pune,Karnataka,Accessories,USB Cable,6,27684,166104
524,2025-02-27,1019,Emma,Bangalore,Telangana,Accessories,Headphones,1,16042,16042
525,2025-11-28,1036,Michael,Delhi,Karnataka,Furniture,Chair,1,17268,17268
526,2024-04-19,1028,James,Chennai,Telangana,Furniture,Table,5,12476,62380
527,2025-09-20,1081,Olivia,Mumbai,Delhi,Furniture,Table,8,25752,206016
528,2024-03-16,1074,John,Hyderabad,Maharashtra,Electronics,Laptop,10,26272,262720
529,2025-07-01,1066,Michael,Delhi,Tamil Nadu,Accessories,Headphones,5,44374,221870
530,2025-08-30,1088,Sophia,Bangalore,Maharashtra,Furniture,Table,1,17495,17495
531,2025-12-19,1090,Emma,Chennai,Telangana,Accessories,Headphones,9,12628,113652
532,2024-10-03,1091,David,Pune,Delhi,Accessories,Headphones,3,38995,116985
533,2025-03-08,1020,Emma,Chennai,Karnataka,Electronics,Keyboard,8,9620,76960
534,2025-06-28,1098,David,Hyderabad,Delhi,Furniture,Chair,7,822,5754
535,2024-09-26,1043,Alice,Pune,Tamil Nadu,Electronics,Mouse,10,28706,287060
536,2025-05-11,1075,Michael,Mumbai,Karnataka,Accessories,Webcam,3,27946,83838
537,2024-03-02,1076,Emma,Chennai,Tamil Nadu,Furniture,Chair,3,14597,43791
538,2024-11-09,1059,Alice,Mumbai,Delhi,Electronics,Monitor,10,7416,74160
539,2024-06-13,1005,Michael,Delhi,Telangana,Furniture,Desk,6,38387,230322
540,2024-04-02,1036,Robert,Chennai,Delhi,Electronics,Keyboard,3,3650,10950
541,2025-08-30,1030,William,Pune,Tamil Nadu,Electronics,Monitor,2,31787,63574
542,2024-10-24,1039,Sophia,Bangalore,Tamil Nadu,Furniture,Desk,8,16600,132800
543,2024-01-20,1016,William,Hyderabad,Delhi,Accessories,USB Cable,4,23561,94244
544,2025-09-17,1097,Sophia,Delhi,Tamil Nadu,Electronics,Monitor,9,45311,407799
545,2024-02-14,1019,John,Pune,Tamil Nadu,Electronics,Mouse,2,35858,71716
546,2024-01-21,1073,David,Chennai,Telangana,Electronics,Laptop,2,27292,54584
547,2025-10-15,1096,Michael,Delhi,Karnataka,Accessories,Headphones,8,34147,273176
548,2025-09-15,1008,David,Mumbai,Karnataka,Furniture,Chair,3,23670,71010
549,2024-05-12,1035,Michael,Pune,Tamil Nadu,Electronics,Monitor,7,39905,279335
550,2024-12-19,1077,Olivia,Pune,Maharashtra,Electronics,Keyboard,1,1617,1617
551,2025-12-16,1050,Emma,Pune,Delhi,Accessories,Headphones,7,38448,269136
552,2025-11-22,1086,John,Mumbai,Karnataka,Electronics,Keyboard,9,26488,238392
553,2025-11-11,1060,Sophia,Hyderabad,Tamil Nadu,Furniture,Chair,6,23583,141498
554,2025-12-06,1082,Michael,Mumbai,Karnataka,Accessories,Headphones,4,3452,13808
555,2024-02-15,1036,William,Delhi,Karnataka,Electronics,Mouse,4,10000,40000
556,2024-11-05,1042,James,Bangalore,Delhi,Accessories,Headphones,9,38771,348939
557,2024-04-29,1027,David,Delhi,Delhi,Furniture,Chair,1,23698,23698
558,2025-02-06,1069,Alice,Delhi,Karnataka,Furniture,Table,8,17016,136128
559,2025-06-11,1029,David,Pune,Karnataka,Furniture,Table,8,35527,284216
560,2025-04-07,1030,David,Delhi,Maharashtra,Furniture,Desk,2,3581,7162
561,2025-03-03,1034,Sophia,Bangalore,Maharashtra,Electronics,Keyboard,5,31330,156650
562,2025-03-28,1020,John,Hyderabad,Telangana,Accessories,Headphones,9,40014,360126
563,2024-03-29,1008,David,Pune,Maharashtra,Accessories,USB Cable,4,11828,47312
564,2025-07-18,1074,Michael,Delhi,Karnataka,Electronics,Mouse,4,18181,72724
565,2024-08-17,1052,Olivia,Hyderabad,Delhi,Furniture,Chair,3,48218,144654
566,2024-06-14,1020,Alice,Mumbai,Karnataka,Furniture,Table,3,37517,112551
567,2025-04-15,1085,Emma,Bangalore,Maharashtra,Accessories,Headphones,3,49273,147819
568,2024-06-14,1058,Olivia,Hyderabad,Telangana,Accessories,Headphones,9,4129,37161
569,2024-12-09,1065,David,Hyderabad,Karnataka,Electronics,Mouse,10,20045,200450
570,2025-07-26,1042,Sophia,Hyderabad,Tamil Nadu,Furniture,Chair,6,5281,31686
571,2024-08-14,1093,John,Bangalore,Maharashtra,Accessories,USB Cable,10,13102,131020
572,2025-01-27,1020,Sophia,Delhi,Telangana,Electronics,Keyboard,5,37366,186830
573,2024-12-13,1048,Alice,Hyderabad,Delhi,Electronics,Laptop,6,21356,128136
574,2025-07-22,1007,Emma,Delhi,Maharashtra,Furniture,Desk,5,41409,207045
575,2025-02-07,1042,Robert,Bangalore,Maharashtra,Accessories,Webcam,9,30239,272151
576,2025-07-05,1085,Robert,Delhi,Karnataka,Electronics,Monitor,6,12388,74328
577,2024-02-06,1077,Sophia,Hyderabad,Telangana,Accessories,Headphones,4,13667,54668
578,2025-04-22,1051,Michael,Pune,Telangana,Furniture,Table,8,9668,77344
579,2024-06-29,1038,James,Chennai,Maharashtra,Electronics,Monitor,7,44829,313803
580,2024-12-01,1069,Emma,Pune,Karnataka,Furniture,Desk,8,9410,75280
581,2025-04-26,1072,Robert,Hyderabad,Maharashtra,Furniture,Chair,4,26877,107508
582,2024-01-13,1021,James,Delhi,Maharashtra,Electronics,Keyboard,7,36429,255003
583,2024-05-09,1049,John,Bangalore,Delhi,Accessories,Webcam,2,26867,53734
584,2025-02-09,1081,Robert,Mumbai,Tamil Nadu,Furniture,Table,8,24038,192304
